Harga,title,Kecamatan,Kota,lat,long,Tipe Properti,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,kategori_harga
900000000.0,Rumah Siap Kpr Bebas Banjir di Margo Residence 1 Harga All In Nego,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,2.0,2.0,90.0,45.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1560000000.0,Rumah 2 Lantai Siap Huni di Grand Depok City Siap Kpr Harga All In,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,3.0,115.0,145.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
900000000.0,Rumah Strategis Bebas Banjir Harga All In di Margo Residence 1 Siap Kpr,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,2.0,2.0,90.0,45.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
2040000000.0,Rumah Dekat Margonda di Bella Casa Residence Siap Kpr Harga All In,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,3.0,150.0,115.0,1.0,2200.0,1.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
900000000.0,Rumah Siap Kpr Bebas Banjir di Margo Residence 1 Harga All In Nego,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,2.0,2.0,90.0,45.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
2280000000.0,Rumah Strategis di Grand Depok City Dekat Itc Harga All In Siap Kpr,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,4.0,180.0,200.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1560000000.0,Rumah 2 Lantai Siap Kpr di Grand Depok City Harga All In Bisa Nego,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,3.0,115.0,145.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
4200000000.0,Rumah Strategis di Grand Depok City Cluster Acacia Siap Kpr Harga All In,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,4.0,194.0,120.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,4.0,harga sangat tinggi
800000000.0,"Cluster Terdekat Stasiun Hanya 1.7km Rumah 2 Lantai Dekat Jalan Raya GDC Depok, 5 Menit Alun-Alun, Akses Tol",Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,2.0,70.0,68.0,2.0,2200.0,0.0,0.0,2.0,bagus sekali,2.0,unfurnished,0.0,harga rendah
556000000.0,Rumah 2 Lantai di Tengah Kota Depok Dekat Stasiun Depok Baru,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,2.0,2.0,55.0,55.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
651000000.0,Rumah 2 Lantai di Sukmajaya Depok Dekat Simpangan Depok,Sukmajaya, Depok,-6.3977255,106.8427795,rumah,2.0,2.0,54.0,55.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,furnished,0.0,harga sangat rendah
995000000.0,"Rumah tanpa DP, harga all in, gratis smarthome, SHM",Sukmajaya, Depok,-6.3977255,106.8427795,rumah,3.0,2.0,72.0,70.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1200000000.0,Rumah Dekat Beji di Perum Depok Maharaja Harga All In Bisa Kpr,Rangkapanjaya, Depok,-6.3992555,106.7888555,rumah,3.0,3.0,120.0,100.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1200000000.0,Rumah Dekat Limo di Perum Depok Maharaja Harga All In Bisa Kpr,Rangkapanjaya, Depok,-6.3992555,106.7888555,rumah,3.0,3.0,120.0,100.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1100000000.0,TownHouse Mewah Luas Strategis 3 menit pintu Toll Desari Sawangan Depok 15menit TB Simatupang JakSel,Rangkapanjaya, Depok,-6.3992555,106.7888555,rumah,3.0,4.0,72.0,105.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,1.0,harga rendah
485000000.0,"Rumah di Jalan Raya Pancoran Mas, Rangkapan Jaya Depok",Rangkapanjaya, Depok,-6.3992555,106.7888555,rumah,2.0,1.0,84.0,55.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1400000000.0,Rumah Seken Dekat Cilandak Harga All In di Diamond Andara Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,78.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1980000000.0,Rumah Seken Bebas Banjir di Matoa Hill Dekat Beji Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,95.0,105.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1650000000.0,Rumah Minimalis Modern di Cinere Depok Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,78.0,110.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1680000000.0,Rumah Siap Kpr Di Villa Inti Persada Dekat Cinere Harga All In,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,152.0,88.0,1.0,2200.0,1.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
750000000.0,Rumah Siap Kpr Dekat Cinere di Perum Palm Residence Harga All In,Cinere, Depok,-6.332401,106.7907829,rumah,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
950000000.0,Rumah di Panorama Bukit Cinere 2 Lantai SHM Butuh Renovasi,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,85.0,100.0,1.0,2200.0,0.0,0.0,2.0,butuh renovasi,0.0,unfurnished,0.0,harga rendah
6500000000.0,Rumah 2 Lantai Bagus Semi Furnished Halaman Luas di Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,5.0,5.0,468.0,400.0,2.0,3500.0,2.0,1.0,2.0,bagus,2.0,semi furnished,4.0,harga sangat tinggi
1400000000.0,Rumah Seken Nego Harga All In Kpr Dekat Limo di Diamond Andara,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,78.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1150000000.0,Rumah 2 Lantai Keren 900 Meter Ke Pintu Tol di Pancoran Mas,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,72.0,110.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga rendah
960000000.0,Rumah Minimalis Dekat Cinere di Pamulang Park Residence Harga All In Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,1.0,90.0,60.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1400000000.0,Rumah Seken di Andara Residence Dekat Lebak Bulus Harga All In Kpr Bisa Nego,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,78.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1980000000.0,Rumah Seken Bebas Banjir Dekat Cinere Depok Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,95.0,105.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
2520000000.0,Rumah 2 Lantai Strategis Di Andara Village Cinere Depok Harga All In Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,150.0,200.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1560000000.0,Rumah Bebas Banjir Dekat Cinere Di Pahlawan Residence Bisa Nego Harga All In Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,109.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
1500000000.0,Rumah Siap Kpr Harga All In di Cluster Cinere Modern Bisa Nego,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,151.0,150.0,2.0,7700.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1920000000.0,Rumah Siap Kpr Di Graha 2 Cinere Akses Mudah Harga All In Nego,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,3.0,167.0,160.0,1.0,4400.0,0.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
1560000000.0,Rumah Bebas Banjir Harga All In Di Bukit Griya Cinere Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,72.0,140.0,1.0,3500.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1400000000.0,Rumah Strategis di Diamond Andara Residence Harga All In Kpr Bisa Nego,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,78.0,120.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
2520000000.0,Rumah 2 Lantai Di Andara Village Cinere Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,150.0,200.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
2520000000.0,Rumah Modern Di Cornerstone House Dekat Cinere Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,132.0,125.0,1.0,5500.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1980000000.0,Rumah Seken Bebas Banjir Dekat Cinere Harga All In Nego Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,95.0,105.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
2640000000.0,Rumah Strategis Di Pomentia Residence Bebas Banjir Dekat Cinere Harga All In Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,110.0,140.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
2040000000.0,Rumah Minimalis 2 Lantai Siap Kpr di Limo Residence Harga All In,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,113.0,150.0,1.0,1300.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1650000000.0,Rumah Modern Strategis di Cinere Dekat Tol Cilandak Harga All In Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,78.0,110.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1410000000.0,Rumah Bebas Banjir Dekat Cinere di Limo Residence Harga All In Nego Siap Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,180.0,112.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1200000000.0,Rumah Seken Siap Kpr Dekat Cinere di Pamulang Estate Harga All In Nego,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,120.0,77.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1650000000.0,Rumah Mewah  Muraaah Di Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,140.0,200.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,7.0,harga tinggi
1900000000.0,Rumah cantik strategis,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,180.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,6.0,harga tinggi
2200000000.0,Rumah Modern Minimalis Lokasi Dekat Tol Di Cinere.,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,118.0,160.0,2.0,2200.0,2.0,1.0,2.0,bagus sekali,0.0,unfurnished,2.0,harga tinggi
2550000000.0,Rumah cantik strategis,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,158.0,1.0,4400.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,5.0,harga tinggi
1480000000.0,Rumah Tropis 1km Tol Andara,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,60.0,73.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,harga rendah
5700000000.0,Rumah Bagus Harga Menarik Di Cinere Dekat MRT Lebak Bulus,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,246.0,320.0,2.0,5500.0,1.0,1.0,2.0,bagus,1.0,semi furnished,5.0,harga sangat tinggi
3500000000.0,#NEWLYRENOVATED# RUMAH SIAP HUNI DALAM KOMPLEK DEKAT LIVING PLAZA,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,4.0,200.0,365.0,1.0,2200.0,1.0,1.0,2.0,baru,1.0,unfurnished,0.0,harga tinggi
1570000000.0,Rumah 1 Lantai Habis Renovasi Surat SHM Di Graha Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,1.0,112.0,56.0,1.0,2200.0,1.0,1.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
970000000.0,RUMAH MURAH DI EXITE TOL PAMULANG,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,70.0,115.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
1950000000.0,Rumah Asri Siap Huni Dalam Town House Di Cinere Dekat Toll Brigif,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,2.0,120.0,180.0,1.0,3500.0,0.0,0.0,2.0,bagus,0.0,semi furnished,10.0,harga tinggi
3000000000.0,Rumah modern dalam kompleks dekat pintu tol Brigif,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,250.0,225.0,1.0,3500.0,1.0,1.0,2.0,bagus sekali,1.0,unfurnished,7.0,harga tinggi
4000000000.0,Rumah Lingkungan Asri Bergaya Etnik Posisi Hook Di Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,5.0,4.0,425.0,237.0,3.0,2200.0,2.0,1.0,2.0,bagus,1.0,semi furnished,4.0,harga sangat tinggi
750000000.0,Di jual rumah murah di bawah harga pasar rumah 2 lantai di Cinere Depok Jawa barat,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,2.0,170.0,200.0,1.0,900.0,1.0,1.0,2.0,butuh renovasi,2.0,unfurnished,12.0,harga sangat rendah
800000000.0,Jual Rumah Desain Modern Dalam Cluster Amara Residence Sertifikat Hak Milik,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,65.0,78.0,1.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
2500000000.0,Cinere Dekat Mall Rumah Baru Harga Murah,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,178.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga tinggi
890000000.0,Jual Rumah di Cinere Unit Hook Lokasi Cluster Tepi Jalan Utama,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,101.0,78.0,1.0,3500.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,harga rendah
2200000000.0,Rumah cantik klasik modern dalam komplek terbaik dan modern cinere di Rumah dalam komplek modern cinere segera survey yuk Rumah 2 Lantai SHM Bagus,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,118.0,160.0,2.0,3500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,harga tinggi
4200000000.0,Rumah mewah gaya klasik murah villa cinere mas segera survey,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,234.0,400.0,1.0,3300.0,1.0,1.0,2.0,bagus,1.0,unfurnished,4.0,harga sangat tinggi
4000000000.0,Rumah Keren Seperti Vila Jalan Depan Rumah Lebar,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,158.0,145.0,2.0,3300.0,1.0,0.0,2.0,bagus,0.0,unfurnished,7.0,harga sangat tinggi
3500000000.0,"Hunian Nyaman, Asri Dan Luas di Megapolitan Cinere Rsa012101",Cinere, Depok,-6.332401,106.7907829,rumah,6.0,4.0,321.0,500.0,1.0,6600.0,1.0,1.0,2.0,bagus,1.0,semi furnished,27.0,harga tinggi
6850000000.0,Rumah Mewah Siap Huni Lokasi Sangat Strategis Di Cinere.,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,500.0,460.0,4.0,7700.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,4.0,harga sangat tinggi
3950000000.0,Rumah 2 Lantai Bagus Semi Furnished di Villa Cinere Mas,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,300.0,250.0,1.0,4400.0,2.0,1.0,2.0,bagus,0.0,semi furnished,4.0,harga sangat tinggi
1900000000.0,RUMAH BAGUS DALAM KOMPLEK MEGAPOLITAN CINERE ESTATE DEKAT LAZUARDI,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,150.0,220.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,1.0,harga tinggi
6200000000.0,Rumah Keren 2 Lantai Komplek Elit Jalan Lebar 10 Menit Ke Mrt,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,710.0,388.0,2.0,3500.0,2.0,1.0,2.0,bagus,2.0,unfurnished,22.0,harga sangat tinggi
5800000000.0,Rumah Cinere Jalan Depan Lebar Kolam Renang Besar Area Keren,Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,540.0,350.0,2.0,4400.0,1.0,1.0,1.0,bagus,2.0,unfurnished,17.0,harga sangat tinggi
4500000000.0,"Rumah Bagus SHM di Blok M - Kawasan Mega Cinere , Depok",Cinere, Depok,-6.332401,106.7907829,rumah,4.0,3.0,387.0,175.0,0.0,3500.0,0.0,0.0,1.0,bagus,2.0,unfurnished,4.0,harga sangat tinggi
1090000000.0,Rumah Nyaman Strategis Siap Huni di Selatan Jakarta,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,4.0,72.0,110.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga rendah
680000000.0,Rumah Siap Huni Akses 2 Mobil Ke Pintu Tol di Pancoran Mas,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,60.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,harga sangat rendah
2750000000.0,Rumah Asri Siap Huni Di Dalam Perumahan Yang Nyaman Di Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,187.0,200.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,semi furnished,2.0,harga tinggi
1650000000.0,Rumah 2 Lantai Furnished di Jl Musholla At Taqwa,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,78.0,110.0,0.0,3500.0,0.0,0.0,2.0,bagus,0.0,furnished,2.0,harga tinggi
2280000000.0,Rumah 2 Lantai Harga Terbaik di Yve Habitat Strategis Bisa Kpr,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,120.0,83.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1500000000.0,Rumah Di Cinere Perumahan Elit Jual Cepaaat Murahh Siapa Cepat Dia Dapat,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,120.0,140.0,1.0,2200.0,1.0,1.0,2.0,bagus sekali,1.0,unfurnished,5.0,harga tinggi
1650000000.0,Rumah cantik strategis,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,108.0,150.0,2.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,6.0,harga tinggi
1200000000.0,Rumah asri,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,132.0,90.0,1.0,2200.0,1.0,1.0,1.0,bagus,1.0,unfurnished,17.0,harga rendah
1350000000.0,Rumah baru dalam cluster seberang mall Cinere,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,80.0,138.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
525000000.0,"Rumah modern termurah di kawasan cinere, akses mudah kemana2",Cinere, Depok,-6.332401,106.7907829,rumah,2.0,1.0,75.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
2130000000.0,Rumah Mewah Gandul Cinere dekat TOL Andara Brigif Depok,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,120.0,91.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,2.0,unfurnished,0.0,harga tinggi
1450000000.0,Rumah Ready Semi Tropical Dekat Tol Andara Pangkalan Jati Cinere Depok,Cinere, Depok,-6.332401,106.7907829,rumah,2.0,2.0,56.0,93.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,1.0,harga rendah
1480000000.0,Hunian Bisa Custom Dekat Exit Tol Andara Pangkalan Jati Cinere Depok,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,62.0,73.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,harga rendah
1590000000.0,Rumah Strategis Area Premium Cinere Dekat Lebak Bulus Jakarta Selatan,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,3.0,71.0,84.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,harga tinggi
1170000000.0,Rumah Mewah 2 Lantai Model Scandinavian Modern Cinere Krukut. Lokasi 50 Meter Dari Jalan Raya Krukut,Cinere, Depok,-6.332401,106.7907829,rumah,3.0,2.0,93.0,88.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
2520000000.0,Rumah Bebas Banjir Di Andara Village Dekat Lebak Bulus Harga All In Kpr,Pangkalan Jati, Depok,-6.3212495,106.7884925,rumah,4.0,3.0,150.0,200.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
4300000000.0,Rumah Terawat Dalam Komplek Di Pangkalan Jati.,Pangkalan Jati, Depok,-6.3212495,106.7884925,rumah,4.0,4.0,390.0,300.0,2.0,4400.0,0.0,0.0,2.0,bagus sekali,2.0,unfurnished,4.0,harga sangat tinggi
1170000000.0,Rumah Mewah 2 Lantai Model Scandinavian Modern Cinere Krukut. Lokasi 50 Meter Dari Jalan Raya Krukut,Pangkalan Jati, Depok,-6.3212495,106.7884925,rumah,3.0,2.0,93.0,88.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
400000000.0,Rumah Termurah dan Mudah Untuk Memilikinya,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,68.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1560000000.0,Rumah Seken Bebas Banjir di Pahlawan Residence Bisa Nego Harga All In Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,109.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
750000000.0,Rumah Minimalis di Perum Palm Residence Dekat Park Sawangan Harga All In Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
660000000.0,Rumah Strategis Harga All In di Orchid Green Park Bisa Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
960000000.0,Rumah Strategis Area Sawangan Dekat Pusat Perbelanjaan Harga All In Bisa Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,108.0,90.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga rendah
660000000.0,Rumah Strategis Siap Kpr di Orchid Green Park Harga All In Nego,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
1200000000.0,"Jual Rumah di Selatan Jakarta Tapi Rasa di Bali Murah Hanya 1,2 M",Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,120.0,45.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,harga rendah
1560000000.0,Rumah Dekat Pancoran Mas di Pahlawan Residence Harga All In Kpr Bisa Nego,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,109.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
793000000.0,Rumah 2 Lantai Nyaman 300 Meter Ke Stasiun Kereta di Depok,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,72.0,90.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,furnished,0.0,harga sangat rendah
1560000000.0,Rumah Modern Siap Huni di Pahlawan Residence Harga All In Kpr Bisa Nego,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,109.0,90.0,2.0,4400.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
484000000.0,Rumah Baru di Sawangan Dekat Pintu Tol,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,66.0,42.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
300000000.0,Rumah di depok dekat gerbang tol,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,harga sangat rendah
750000000.0,Rumah Siap Huni Dekat Pancoran Mas di Jalan Parakan Bisa Kpr Harga All In,Sawangan, Depok,-6.397933,106.7679611,rumah,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
235000000.0,Rumah Murah Di Kota Depok SHM - Sertifikat Hak Milik,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,50.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,harga sangat rendah
1320000000.0,Rumah Dekat Pamulang di Cinangka Garden Hill Akses Mudah Harga All In Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,90.0,160.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
660000000.0,Rumah Strategis Bebas Banjir di Orchid Green Park Bisa Kpr Harga All In,Sawangan, Depok,-6.397933,106.7679611,rumah,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
900000000.0,Rumah Strategis Bebas Banjir Dekat Sawangan Harga All In Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,1.0,81.0,81.0,0.0,1300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga rendah
1260000000.0,Rumah Luas Area Sawangan Strategis di Taman Bojongsari Harga All In Bisa Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,164.0,95.0,1.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga rendah
1320000000.0,Rumah Hook Harga All In di Perum Cinangka Garden Hill Bisa Kpr,Sawangan, Depok,-6.397933,106.7679611,rumah,3.0,2.0,90.0,160.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
